movie name,imdb name,year,description,trailer link,movie id,imdb score,rotten score,cinema score,user score
Proud Mary,Proud Mary,2018,"Proud Mary is a movie starring Taraji P. Henson, Billy Brown, and Jahi Di'Allo Winston. Mary (Taraji P. Henson) is a hit woman working for an organized crime family in Boston, whose life is completely turned around when she meets a...",https://www.imdb.com/video/imdb/vi1926150425,tt6421110,4.9,28,Cinemascore,NA
Saturday Church,Saturday Church,2018,"Saturday Church is a movie starring Indya Moore, Mj Rodriguez, and Margot Bingham. A 14 year-old-boy, struggling with gender identity and religion, begins to use fantasy to escape his life in the inner city and find his passion in...",https://www.imdb.com/video/imdb/vi1082177561,tt5654600,6.3,93,Cinemascore,NA
The Commuter,The Commuter,2018,"The Commuter is a movie starring Liam Neeson, Vera Farmiga, and Patrick Wilson. An Insurance Salesman/Ex-Cop is caught up in a criminal conspiracy during his daily commute home.",https://www.imdb.com/video/imdb/vi1300019481,tt1590193,6.3,56,Cinemascore,NA
The Lucky Man,The Lucky Man,2018,"The Lucky Man is a movie starring Jesse James, Burton Gilliam, and Mariana Paola Vicente. A young charismatic preacher and his hot Latina girlfriend travel Route 66 scamming the small churches along the way only to find that the...",https://www.imdb.com/video/imdb/vi3237787673,tt3458760,5.6,,Cinemascore,NA
Vazante,Vazante,2018,"Vazante is a movie starring Adriano Carvalho, Luana Nastas, and Sandra Corveloni. Brazil 1821. A rich cattle herder finds out that his wife dies in labor. Forced to live in the property with numerous African slaves, he marries his...",https://www.imdb.com/video/imdb/vi1696381721,tt4673790,6.1,88,Cinemascore,NA
Wastelander,Wastelander,2018,"Wastelander is a movie starring Brendan Guy Murphy, Carol Cardenas, and Jon Proudstar. Nothing Can Save Humanity From Itself",https://www.imdb.com/video/imdb/vi1423620121,tt2651724,2.6,,Cinemascore,NA
Beuys,Beuys,2018,"Beuys is a movie starring Joseph Beuys, Caroline Tisdall, and Rhea Thönges-Stringaris. A documentary about the 20th century German sculptor and performance artist Joseph Beuys.",NA,tt6340090,6.7,69,Cinemascore,NA
Mary and the Witch's Flower,Meari to majo no hana,2018,"Meari to majo no hana is a movie starring Hana Sugisaki, Ryûnosuke Kamiki, and Yûki Amami. Based on ""The Little Broomstick"" by Mary Stewart, a strange flower grants a girl magic powers.",https://www.imdb.com/video/imdb/vi1534965785,tt6336356,6.8,89,Cinemascore,NA
12 Strong,12 Strong,2018,"12 Strong is a movie starring Chris Hemsworth, Michael Shannon, and Michael Peña. 12 Strong tells the story of the first Special Forces team deployed to Afghanistan after 9/11; under the leadership of a new captain, the team must...",https://www.imdb.com/video/imdb/vi2478815257,tt1413492,6.6,51,Cinemascore,NA
Dance Baby Dance,Dance Baby Dance,2018,"Dance Baby Dance is a movie starring Clare Grant, Carlos Alazraqui, and Jim O'Heir. Have you ever had a dream? Jimmy did and now it's his turn to dance. Will he be able to rise above all the competition, and his own shortcomings, to...",https://www.imdb.com/video/imdb/vi1026799641,tt3565066,7.5,,Cinemascore,NA
Delirium,Delirium,2018,"Delirium is a movie starring Topher Grace, Patricia Clarkson, and Genesis Rodriguez. A man recently released from a mental institute inherits a mansion after his wealthy parents die. After a series of disturbing events, he comes to...",https://www.imdb.com/video/imdb/vi1817622553,tt2069797,5.7,,Cinemascore,NA
Den of Thieves,Den of Thieves,2018,"Den of Thieves is a movie starring Gerard Butler, Pablo Schreiber, and O'Shea Jackson Jr.. A gritty crime saga which follows the lives of an elite unit of the LA County Sheriff's Dept. and the state's most successful bank robbery...",https://www.imdb.com/video/imdb/vi4118984729,tt1259528,7.0,41,Cinemascore,NA
Forever My Girl,Forever My Girl,2018,"Forever My Girl is a movie starring Alex Roe, Jessica Rothe, and Abby Ryder Fortson. After being gone for a decade a country star returns home to the love he left behind.",https://www.imdb.com/video/imdb/vi2148579353,tt4103724,6.7,24,Cinemascore,NA
Kangaroo,Kangaroo,2018,"Kangaroo is a movie starring Kangaroo Dundee, Tim Flannery, and Terri Irwin. A film that reveals the unsettling truth about Australia's love-hate relationship with its beloved icon.",NA,tt6674514,7.4,78,Cinemascore,NA
Mama Africa,Mama Africa,2018,NA,NA,tt8302582,NA,75,Cinemascore,NA
Mom and Dad,Mom and Dad,2018,"Mom and Dad is a movie starring Nicolas Cage, Selma Blair, and Anne Winters. A teenage girl and her little brother must survive a wild 24 hours during which a mass hysteria of unknown origins causes parents to turn violently on...",https://www.imdb.com/video/imdb/vi2525280281,tt5462326,5.5,75,Cinemascore,NA
Ridge Runners,Ridge Runners,2018,"Ridge Runners is a movie starring Jennica Schwartzman, Austin Haley, and Christopher Howell. When a 12 year old girl goes missing, detective Rachel Willow discovers that human trafficking can happen anywhere, even in her small town.",https://www.imdb.com/video/imdb/vi2500442137,tt4872260,3.8,,Cinemascore,NA
Showdown In Manila,Showdown in Manila,2018,"Showdown in Manila is a movie starring Alexander Nevsky, Casper Van Dien, and Cary-Hiroyuki Tagawa. Private detectives Nick (Alexander Nevsky) and Charlie (Casper Van Dien) live and work in Manila. A murder investigation leads them...",https://www.imdb.com/video/imdb/vi1471789081,tt4586626,2.4,,Cinemascore,NA
Small Town Crime,Small Town Crime,2018,"Small Town Crime is a movie starring John Hawkes, Anthony Anderson, and Octavia Spencer. An alcoholic ex cop finds a woman on the roadside, left for dead. He offers to find the killer pro bono as P.I. Her granddad hires him. Things...",https://www.imdb.com/video/imdb/vi28555289,tt5751998,6.6,76,Cinemascore,NA
The Final Year,The Final Year,2018,"The Final Year is a movie starring Ben Rhodes, Samantha Power, and John Kerry. A chronicle of the Barack Obama administration's foreign policy team and the events of Obama's final year in office.",https://www.imdb.com/video/imdb/vi3075913753,tt7215444,6.4,84,Cinemascore,NA
The Road Movie,Doroga,2018,NA,https://www.imdb.com/video/imdb/vi1864153881,tt6235786,6.4,87,Cinemascore,NA
This Giant Papier Mache Boulder Is Actually Really Heavy,This Giant Papier-Mâché Boulder Is Actually Really Heavy,2018,"This Giant Papier-Mâché Boulder Is Actually Really Heavy is a movie starring Christian Nicolson, Sez Niederer, and Daniel Pujol. Three ordinary guys are thrust into a parallel world of an old Sci-Fi movie. Trapped in a low budget...",https://www.imdb.com/video/imdb/vi1126217497,tt4231486,6.1,83,Cinemascore,NA
A Ciambra,A Ciambra,2018,"A Ciambra is a movie starring Pio Amato, Iolanda Amato, and Koudous Seihon. In A CIAMBRA, a small Romani community in Calabria, Pio Amato is desperate to grow up fast. At 14, he drinks, smokes and is one of the few to easily slide...",https://www.imdb.com/video/imdb/vi3064183321,tt6802896,6.9,89,Cinemascore,NA
American Folk,American Folk,2018,"American Folk is a movie starring Joe Purdy, Amber Rubarth, and Krisha Fairchild. Two strangers, both folk musicians stranded in California, take a road trip to New York in the days after 9/11. A story about the kindness of...",https://www.imdb.com/video/imdb/vi3359422489,tt4998222,5.9,76,Cinemascore,NA
Desolation,Desolation,2018,"Desolation is a movie starring Toby Nichols, Jaimi Paige, and Alyshia Ochse. A mother takes her son and her best friend on a trip into remote wilderness to scatter his father's ashes; they must confront their fears when a lone hiker...",NA,tt5047400,4.5,20,Cinemascore,NA
Have a Nice Day,Hao jile,2018,"Hao jile is a movie starring Changlong Zhu, Kai Cao, and Jian Liu. A city in southern China and a bag containing a million yuan draw several people from diverse backgrounds with different personal motives into a bloody conflict.",https://www.imdb.com/video/imdb/vi1075624729,tt6451304,6.5,77,Cinemascore,NA
Kickboxer Retaliation,Kickboxer: Retaliation,2018,"Kickboxer: Retaliation is a movie starring Alain Moussi, Sara Malakul Lane, and Maxime Savaria. Right after winning a fight in Las Vegas, Kurt Sloane is sedated and taken to a prison in Bangkok, where he's forced to fight a 6'10""...",https://www.imdb.com/video/imdb/vi1569568793,tt5208950,5.0,92,Cinemascore,NA
Like Me,Like Me,2018,"Like Me is a movie starring Addison Timlin, Ian Nelson, and Larry Fessenden. A young woman sets out on a crime spree that she broadcasts on social media.",NA,tt3204632,5.3,73,Cinemascore,NA
Maze Runner The Death Cure,Maze Runner: The Death Cure,2018,"Maze Runner: The Death Cure is a movie starring Dylan O'Brien, Ki Hong Lee, and Kaya Scodelario. Young hero Thomas embarks on a mission to find a cure for a deadly disease known as ""The Flare"".",https://www.imdb.com/video/imdb/vi1922152473,tt4500922,6.2,43,Cinemascore,NA
Padmaavat,Padmaavat,2018,"Padmaavat is a movie starring Deepika Padukone, Ranveer Singh, and Shahid Kapoor. Set in medieval Rajasthan, Queen Padmavati is married to a noble king and they live in a prosperous fortress with their subjects until an ambitious...",https://www.imdb.com/video/imdb/vi1047509273,tt5935704,7.0,58,Cinemascore,NA
Please Stand By,Please Stand By,2018,"Please Stand By is a movie starring Dakota Fanning, Alice Eve, and Toni Collette. A young autistic woman runs away from her caregiver in an attempt to submit her manuscript to a ""Star Trek"" writing competition.",https://www.imdb.com/video/imdb/vi1169078297,tt4652650,6.7,58,Cinemascore,NA
The Clapper,The Clapper,2018,"The Clapper is a movie starring Ed Helms, Amanda Seyfried, and Tracy Morgan. 15 minutes of fame destroys the life of a man who works as a clapper in television.",https://www.imdb.com/video/imdb/vi645969945,tt5461956,5.1,24,Cinemascore,NA
The Insult,L'insulte,2018,"L'insulte is a movie starring Adel Karam, Kamel El Basha, and Camille Salameh. After an emotional exchange between a Lebanese Christian and a Palestinian refugee escalates, the men end up in a court case that gets national attention.",https://www.imdb.com/video/imdb/vi2847848473,tt7048622,7.7,86,Cinemascore,NA
The Neighbor,The Neighbor,2018,"The Neighbor is a movie starring William Fichtner, Jessica McNamee, and Jean Louisa Kelly. A middle-aged man in a stagnant marriage finds his life upended when an attractive young woman and her seemingly abusive husband move in next...",https://www.imdb.com/video/imdb/vi903854105,tt3905764,5.3,,Cinemascore,NA
West of the Jordan River,West of the Jordan River,2018,"West of the Jordan River is a movie starring Bill Clinton, Amos Gitai, and Gideon Levy. Amos Gitai returns to the West Bank to better understand the efforts of the citizens, both Israelis and Palestinians, to try to overcome the...",NA,tt6803974,6.5,71,Cinemascore,NA
A Fantastic Woman,Una Mujer Fantástica,2018,"Una Mujer Fantástica is a movie starring Daniela Vega, Francisco Reyes, and Luis Gnecco. Marina, a transgender woman who works as a waitress and moonlights as a nightclub singer, is bowled over by the death of her older boyfriend.",https://www.imdb.com/video/imdb/vi840612377,tt5639354,7.2,93,Cinemascore,NA
Before We Vanish,Sanpo suru shinryakusha,2018,"Sanpo suru shinryakusha is a movie starring Masami Nagasawa, Ryûhei Matsuda, and Hiroki Hasegawa. Three aliens travel to Earth in preparation for a mass invasion, taking possession of human bodies.",NA,tt5999530,6.0,79,Cinemascore,NA
Bilal A New Breed of Hero,NA,2018,NA,NA,NA,NA,53,Cinemascore,NA
Braven,Braven,2018,"Braven is a movie starring Jason Momoa, Garret Dillahunt, and Jill Wagner. A logger defends his family from a group of dangerous drug runners.",https://www.imdb.com/video/imdb/vi284604441,tt5001754,6.1,77,Cinemascore,NA
Driving While Black,DWB: Dating While Black,2018,"DWB: Dating While Black is a movie starring Derrick Bowman, Dawn L. Brown, and Al Burke. DWB: Dating While Black is a very honest and comedic look at the dating process of through the eyes of several individuals. Two former...",NA,tt8385976,4.9,63,Cinemascore,NA
Lies We Tell,Lies We Tell,2018,"Lies We Tell is a movie starring Gabriel Byrne, Sibylla Deen, and Mark Addy. A trusted driver must deal with his dead boss' Muslim mistress, her dark past pulling him into a life-and-death showdown with her notorious gangster...",https://www.imdb.com/video/imdb/vi1944696857,tt4423984,4.0,,Cinemascore,NA
Living Among Us,Living Among Us,2018,"Living Among Us is a movie starring William Sadler, Jordan Danger, and Thomas Ian Nicholas. Vampires have just made themselves public. Now a group of documentarians have been granted access to learn how they live and coexist with...",https://www.imdb.com/video/imdb/vi4039424025,tt3334418,5.3,14,Cinemascore,NA
On Body and Soul,Teströl és lélekröl,2018,"Teströl és lélekröl is a movie starring Géza Morcsányi, Alexandra Borbély, and Zoltán Schneider. When slaughterhouse workers Endre and Mária discover they share the same dreams - where they meet in a forest as deer and fall in love...",https://www.imdb.com/video/imdb/vi2882451481,tt5607714,7.6,89,Cinemascore,NA
Scorched Earth,Scorched Earth,2018,"Scorched Earth is a movie starring Gina Carano, Ryan Robbins, and John Hannah. A bounty hunter named Attica Gage tracks down criminals in a post-apocalyptic Earth.",https://www.imdb.com/video/imdb/vi3280451609,tt2392748,4.7,20,Cinemascore,NA
The Cage Fighter,The Cage Fighter,2018,"The Cage Fighter is a movie starring Vernon Beach, Callie Carman, and Delanee Carman. A blue-collar family man breaks the promise he'd made to never fight again. Now forty years old, with a wife and four children who need him, Joe...",NA,tt6436888,5.8,94,Cinemascore,NA
The Music of Silence,La musica del silenzio,2018,"La musica del silenzio is a movie starring Antonio Banderas, Jordi Mollà, and Toby Sebastian. Born with a serious eye condition that eventually leads to his blindness, Bocelli nevertheless rises above the challenges, driven by great...",https://www.imdb.com/video/imdb/vi1173272601,tt3244786,6.6,,Cinemascore,NA
Winchester,Winchester,2018,"Winchester is a movie starring Helen Mirren, Sarah Snook, and Finn Scicluna-O'Prey. Ensconced in her sprawling California mansion, eccentric firearm heiress Sarah Winchester believes she is haunted by the souls of people killed by...",https://www.imdb.com/video/imdb/vi2287974681,tt1072748,5.4,14,Cinemascore,NA
2018 Oscar Nominated Live Action Shorts,The Oscar Nominated Short Films 2018: Live Action,2018,NA,https://www.imdb.com/video/imdb/vi3504191513,tt7935892,7.9,,Cinemascore,NA
Aiyaary,Aiyaary,2018,"Aiyaary is a movie starring Sidharth Malhotra, Manoj Bajpayee, and Rakul Preet Singh. After finding out about an illegal arms deal, a military intelligence officer goes rogue with highly sensitive data related to his organization,...",https://www.imdb.com/video/imdb/vi533051417,tt6774212,5.2,22,Cinemascore,NA
Basmati Blues,Basmati Blues,2018,"Basmati Blues is a movie starring Brie Larson, Utkarsh Ambudkar, and Scott Bakula. A brilliant scientist is plucked out of the company lab and sent to India to sell the genetically modified rice she created - which she doesn't...",https://www.imdb.com/video/imdb/vi3031873561,tt1131728,3.5,11,Cinemascore,NA
Becks,Becks,2018,"Becks is a movie starring Lena Hall, Mena Suvari, and Christine Lahti. After breaking up with her girlfriend, a Brooklyn musician moves back in with her mother. Playing for tip money in an old friend's bar, an unexpected...",https://www.imdb.com/video/imdb/vi1222031385,tt6150942,6.4,95,Cinemascore,NA
Black Hollow Cage,Black Hollow Cage,2018,"Black Hollow Cage is a movie starring Lucy Tillett, Haydée Lysander, and Lowena McDonell. A girl who lives secluded in a house in the woods with the only company of her father and a wolfhound finds among the trees a mysterious cubic...",NA,tt5687424,5.5,,Cinemascore,NA
Bomb City,Bomb City,2018,"Bomb City is a movie starring Dave Davis, Glenn Morshower, and Luke Shelton. Bomb City is a crime-thriller, about the cultural aversion of a group of punk rockers in a conservative Texas town. Their ongoing battle with a rival,...",https://www.imdb.com/video/imdb/vi1411169049,tt4351548,6.9,75,Cinemascore,NA
But Deliver Us From Evil,But Deliver Us from Evil,2018,"But Deliver Us from Evil is a movie starring Eric Roberts, Grant Harvey, and Torrei Hart. A demon (succubus) wreaks havoc on a U.S city. Lilith, Adam's first wife according to Jewish mysticism, seeks revenge against all of God's...",https://www.imdb.com/video/imdb/vi434878489,tt4134826,2.7,,Cinemascore,NA
Entanglement,Entanglement,2018,"Entanglement is a movie starring Thomas Middleditch, Jess Weixler, and Johannah Newmarch. While recovering from a suicide attempt, Ben Layton accidentally falls in love with a girl who was very nearly, almost his sister - and then...",https://www.imdb.com/video/imdb/vi1033877529,tt3534294,5.8,61,Cinemascore,NA
Fake Blood,Fake Blood,2018,"Fake Blood is a movie starring Chelsey Reist, Rob Grant, and Mike Kovac. Rob Grant and Mike Kovac receive a disturbing fan video inspired by their previous horror movie Mon Ami, motivating them to investigate the responsibility of...",https://www.imdb.com/video/imdb/vi4262311961,tt6284156,7.0,80,Cinemascore,NA
Fifty Shades Freed,Fifty Shades Freed,2018,"Fifty Shades Freed is a movie starring Dakota Johnson, Jamie Dornan, and Eric Johnson. Anastasia and Christian get married, but Jack Hyde continues to threaten their relationship.",https://www.imdb.com/video/imdb/vi2967320601,tt4477536,4.5,12,Cinemascore,NA
First We Take Brooklyn,First We Take Brooklyn,2018,"First We Take Brooklyn is a movie starring Danny A. Abeckaser, AnnaLynne McCord, and Sasha Feldman. Serving a life sentence in one of Israel's toughest prisons, Mikki Levy never thought he'd ever see the light of day. But when's...",https://www.imdb.com/video/imdb/vi3912611865,tt5673714,3.8,,Cinemascore,NA
Golden Exits,Golden Exits,2018,"Golden Exits is a movie starring Emily Browning, Adam Horovitz, and Mary-Louise Parker. An intersectional narrative of two families in Brooklyn and the unraveling of unspoken unhappiness that occurs when a young foreign girl...",https://www.imdb.com/video/imdb/vi3723802649,tt5687814,5.8,67,Cinemascore,NA
La Boda de Valentina,La Boda de Valentina,2018,"La Boda de Valentina is a movie starring Kate Vernon, Ryan Carnes, and Omar Chaparro. Valentina has the perfect life in America. Her universe trembles when Jason, her boyfriend, proposes marriage and she must confront her family,...",https://www.imdb.com/video/imdb/vi1216198681,tt4823538,4.7,22,Cinemascore,NA
Monster Family,Happy Family,2018,"Happy Family is a movie starring Emily Watson, Jason Isaacs, and Nick Frost. Despite the title, the Wishbone family are far from happy. In an attempt to reconnect as a family, Mum and Emma plan a fun night out. However, her plan...",https://www.imdb.com/video/imdb/vi3236476953,tt6572702,4.8,10,Cinemascore,NA
Pad Man,Padman,2018,"Padman is a movie starring Akshay Kumar, Radhika Apte, and Sonam Kapoor. Upon realizing the extent to which women are affected by their menses, a man sets out to create a sanitary pad machine and to provide inexpensive sanitary pads...",https://www.imdb.com/video/imdb/vi2140715033,tt7218518,8.0,76,Cinemascore,NA
Permission,Permission,2018,"Permission is a movie starring Rebecca Hall, Dan Stevens, and Gina Gershon. A woman on the brink of a marriage proposal is told by a friend that she should date other men before spending the rest of her life with her boyfriend.",https://www.imdb.com/video/imdb/vi3383343129,tt5390066,5.3,67,Cinemascore,NA
Peter Rabbit,Peter Rabbit,2018,"Peter Rabbit is a movie starring James Corden, Fayssal Bazzi, and Domhnall Gleeson. Feature adaptation of Beatrix Potter's classic tale of a rebellious rabbit trying to sneak into a farmer's vegetable garden.",https://www.imdb.com/video/imdb/vi2445195289,tt5117670,6.5,64,Cinemascore,NA
Still/Born,NA,2018,NA,NA,NA,NA,,Cinemascore,NA
The 15:17 To Paris,The 15:17 to Paris,2018,"The 15:17 to Paris is a movie starring Alek Skarlatos, Anthony Sadler, and Spencer Stone. Americans discover a terrorist plot on a Paris-bound train.",https://www.imdb.com/video/imdb/vi412530713,tt6802308,5.2,23,Cinemascore,NA
The Female Brain,The Female Brain,2018,"The Female Brain is a movie starring Whitney Cummings, Toby Kebbell, and Beanie Feldstein. What makes a woman swipe right for Mr. Wrong? Sofía Vergara and Whitney Cummings star in this fresh, witty look at the science behind our...",https://www.imdb.com/video/imdb/vi1949612825,tt5752360,5.7,37,Cinemascore,NA
The Peacemaker,The Peacemaker,2018,NA,NA,tt6140144,7.9,93,Cinemascore,NA
Double Lover,L'amant double,2018,"L'amant double is a movie starring Marine Vacth, Jérémie Renier, and Jacqueline Bisset. Chloé, a fragile young woman, falls in love with her psychoanalyst, Paul. A few months later she moves in with him, but soon discovers that her...",https://www.imdb.com/video/imdb/vi3120216089,tt6367558,6.2,70,Cinemascore,NA
Black Panther,Black Panther,2018,"Black Panther is a movie starring Chadwick Boseman, Michael B. Jordan, and Lupita Nyong'o. T'Challa, heir to the hidden but advanced kingdom of Wakanda, must step forward to lead his people into a new future and must confront a...",https://www.imdb.com/video/imdb/vi1816770585,tt1825683,7.3,97,Cinemascore,NA
Detective Chinatown 2,Tang ren jie tan an 2,2018,"Tang ren jie tan an 2 is a movie starring Haoran Liu, Baoqiang Wang, and Yang Xiao. Tang and Qin team up to solve a murder in New York's Chinatown.",https://www.imdb.com/video/imdb/vi1071626265,tt7752454,6.1,54,Cinemascore,NA
Detective K Secret of the Living Dead,Jo-seon-myeong-tamjeong: Heupyeolgoemaui bimil,2018,"Jo-seon-myeong-tamjeong: Heupyeolgoemaui bimil is a movie starring Ji-won Kim, Bum Kim, and Dal-su Oh. When a series of unusual murders occurs, Detective K (KIM Myung-min) and his partner (OH Dal-soo) are once again called into...",NA,tt7108976,6.1,,Cinemascore,NA
Early Man,Early Man,2018,"Early Man is a movie starring Eddie Redmayne, Tom Hiddleston, and Maisie Williams. Set at the dawn of time, when prehistoric creatures and woolly mammoths roamed the earth, Early Man tells the story of Dug, along with sidekick...",https://www.imdb.com/video/imdb/vi3202660377,tt4701724,6.1,81,Cinemascore,NA
Honor Up,Honor Up,2018,"Honor Up is a movie starring Jay Black, Blackface, and Book Boards. A drug lord's lieutenant struggles to protect his crime family and his own honor after a shootout.",NA,tt7642326,2.5,,Cinemascore,NA
Looking Glass,Looking Glass,2018,"Looking Glass is a movie starring Nicolas Cage, Robin Tunney, and Marc Blucas. A couple buy a desert motel where they find that strange, mysterious events occur.",https://www.imdb.com/video/imdb/vi1005107225,tt6083648,4.5,17,Cinemascore,NA
Loveless,Nelyubov,2018,"Nelyubov is a movie starring Maryana Spivak, Aleksey Rozin, and Matvey Novikov. A couple going through a divorce must team up to find their son who has disappeared during one of their bitter arguments.",https://www.imdb.com/video/imdb/vi294762521,tt6304162,7.6,94,Cinemascore,NA
Nostalgia,Nostalgia,2018,"Nostalgia is a movie starring Hugo Armstrong, Shinelle Azoroh, and Annalise Basso. A mosaic of stories about love and loss, exploring our relationship to the objects, artifacts, and memories that shape our lives.",https://www.imdb.com/video/imdb/vi1636546585,tt6456222,5.4,40,Cinemascore,NA
Poop Talk,Poop Talk,2018,"Poop Talk is a movie starring Steve Agee, Joel Brown, and Nicole Byer. Comedians take an uncensored look at a taboo topic, sharing their most embarrassing stories about an act that everyone can relate to.",NA,tt6220290,6.5,86,Cinemascore,NA
Samson,Samson,2018,"Samson is a movie starring Taylor James, Billy Zane, and Lindsay Wagner. After losing the love of his life to a cruel Philistine prince, a young Hebrew with Supernatural strength defends his people, sacrificing everything to avenge...",https://www.imdb.com/video/imdb/vi502642713,tt6951892,4.4,25,Cinemascore,NA
The Boy Downstairs,The Boy Downstairs,2018,"The Boy Downstairs is a movie starring Zosia Mamet, Matthew Shear, and Deirdre O'Connell. A young woman is forced to reflect on her first relationship when she inadvertently moves into her ex-boyfriend's apartment building.",https://www.imdb.com/video/imdb/vi2163849241,tt5096846,5.7,63,Cinemascore,NA
The Housemaid,Cô Hâu Gái,2018,"Cô Hâu Gái is a movie starring Kate Nhung, Jean-Michel Richaud, and Kim Xuan. When an orphaned Vietnamese girl is hired to be a housemaid at a haunted rubber plantation in 1953 French Indochina, she unexpectedly falls in love with...",https://www.imdb.com/video/imdb/vi414824473,tt5860084,5.7,64,Cinemascore,NA
